년도,부문,분야,도서명,저자,출판사,출판일,가격,예상독자,ISBN
2017,학술,사회과학,일본 전후 정치와 사회민주주의 : 사회당 · 총평 블록의 흥망,신카와 도시미쓰 / 임영일,후마니타스(주),2016-06-10,20000,성인,9788964372470
2017,학술,사회과학,잃어버린 한국행정 : 한국행정의 재설계,김정하,(주)박영사,2016-05-15,18000,성인,9791130303055
2017,학술,사회과학,자본시장에서의 이익충돌에 관한 연구,김정연,경인문화사,2017-02-17,34000,성인,9788949942643
2017,학술,사회과학,자유주의의 도덕관과 법사상,민경국,북코리아,2016-08-30,20000,성인,9788963244945
2017,학술,사회과학,자율과 연대의 로컬리티,하용삼 외 8인,소명출판,2016-06-25,22000,성인,9791159050879
2017,학술,사회과학,저항과 포섭사이 : 탈식민주의 이론에 대한 논쟁적인 이해,이석구,소명출판,2016-04-30,49000,성인,9791159050695
2017,학술,사회과학,전환시대의 논리 : 자본주의와 민주주의의 이중위기 속의 한국사회,임운택,논형,2016-12-30,35000,성인,9788963571775
2017,학술,사회과학,정치 커뮤니케이션 연구의 실제,권혁남,전북대학교출판문화원,2017-02-20,25000,성인,9791187892106
2017,학술,사회과학,제대로 알고 쓰는 R 통계분석,이윤환,한빛아카데미(주),2016-08-05,25000,성인,9791156642640
2017,학술,사회과학,제의적 커뮤니케이션과 신화교육,변숙자,도서출판 역락,2016-08-30,28000,성인,9791156865889
2017,학술,사회과학,조선궁궐의 주거공간,남호현,민속원,2016-11-30,61000,성인,9788928509881
2017,학술,사회과학,조선후기 탕평파와 국정운영,이근호,민속원,2016-04-28,30000,성인,9788928508952
2017,학술,사회과학,중국연구의 동향과 쟁점,민성기 외 7인,학고방,2016-06-30,25000,성인,9788960715905
2017,학술,사회과학,지구촌과 세계시민 : 세계시민 되기,이동수 외 6인,도서출판 인간사랑,2017-02-20,29000,성인,9788974183592
2017,학술,사회과학,직업세계와 직업정보 탐색 지도,김영빈 외 6인,(주)사회평론아카데미,2017-02-28,23000,성인,9791188108084
2017,학술,사회과학,창조적 학습사회 : 성장 · 발전 · 사회진보에 대한 새로운 접근,"조지프 스티글리츠, 브루스 그린왈드 / 김민주, 이엽",한국경제신문,2016-07-08,22000,성인,9788947541114
2017,학술,사회과학,처음 만나는 다문화교육,김영순 외 7인,북코리아,2016-10-20,20000,성인,9788963244860
2017,학술,사회과학,충실의무법 : 신뢰에 대한 법적 보호,이중기,삼우사,2016-10-15,40000,성인,9788991083769
2017,학술,사회과학,토닥토닥 정보시스템,"이충권, 차경진",카오스북,2016-03-02,20000,성인,9788998338756
2017,학술,사회과학,특허실무지식(1-2),정우성,에이콘출판주식회사,2017-01-04,80000,성인,9788960779556
2017,학술,사회과학,판례로 알아가는 드라마 분쟁 사례집,"김진욱, 유태웅",도서출판 소야,2016-09-27,30000,성인,9788994706283
2017,학술,사회과학,"페미니즘, 리더십을 디자인하다",장필화 외 7인,도서출판 동녘,2017-02-27,15800,성인,9788972978619
2017,학술,사회과학,포퓰리즘과 연금개혁,"김동훈, 권형구",국민대학교 출판부,2016-05-13,27000,성인,9788978123723
2017,학술,사회과학,플랫폼시대의 공공혁신,"홍길표, 이립",KMAC,2016-06-22,18000,성인,9788993354751
2017,학술,사회과학,"학습, 발달, 발견의 신경학적 기초","Anton E. Lawson / 신현철, 권용주, 김경래, 양일호, 이광호",(주)시그마프레스,2016-09-20,20000,성인,9788968667831
2017,학술,사회과학,한국 다문화주의 비판,김희강 외 13인,도서출판 앨피,2016-06-20,18000,성인,9791187430032
2017,학술,사회과학,한국 형사법의 역사 속 영미법,김종구,마인드탭,2016-04-25,18000,성인,9791186672211
2017,학술,사회과학,한국사회의 반기업문화,이명진 외 12인,(주) 나남,2017-01-15,24000,성인,9788930088978
2017,학술,사회과학,"한국의 소득분배 : 추세, 원인, 대책",조윤제 외 5인,한울엠플러스(주),2016-08-16,23000,성인,9788946058842
2017,학술,사회과학,"한국인의 정체성 : 변화와 연속, 2005~2015",강원택 외 10인,(재)동아시아연구원,2016-08-19,16000,성인,9791187558026
2017,학술,사회과학,행동경제학강의,홍훈,서해문집,2016-09-05,19500,성인,9788974838065
2017,학술,사회과학,현장 중심의 통합사례관리 : 사례대상자와 지역사회를 연계하는,이재용,창지사,2016-08-29,16000,성인,9788942623334
2017,학술,사회과학,협력하는 종,"새뮤얼 보울스, 허버트 긴티스 / 최정규, 전용범, 김영용",한국경제신문,2016-04-29,25000,성인,9788947540896
2017,학술,순수과학,돌연변이 세상을 바꾸다,이영일,일진사,2017-02-15,13000,성인,9788942915088
2017,학술,순수과학,물고기는 알고 있다,조너선 밸컴,에이도스,2017-02-27,20000,성인,9791185415130
2017,학술,순수과학,생활 속 화학,이범종,자유아카데미,2016-08-15,28000,성인,9791158080921
2017,학술,순수과학,우리 과학 문화재의 한길에 서서,전상운,사이언스북스,2016-12-25,35000,성인,9788983718181
2017,학술,순수과학,인문학으로 본 우리 나무 이야기,나영학,도서출판 책과나무,2016-08-24,49000,성인,9791157762422
2017,학술,순수과학,태양을 멈춘 사람들,남영,궁리,2016-08-05,25000,성인,9788958203896
2017,학술,순수과학,한국의 우주관 : 이 땅에서 하늘을 그리다,나일성,연세대학교 출판문화원,2016-05-10,42000,성인,9788968501517
2017,학술,순수과학,해양과학과 인간,정해상,일진사,2017-01-15,15000,성인,9788942915064
2017,학술,순수과학,"홍성욱의 STS, 과학을 경청하다",홍성욱,도서출판 동아시아,2016-09-21,18000,성인,9788962621570
2017,학술,순수과학,"환경과학 : 과학원리, 문제, 해결방안","Manuel Molles, Brendan Borrell",시그마프레스,2017-02-15,25000,성인,9788968668760
2017,학술,기술과학,3D Printer와 3D Scanner 역설계를 위한 CATIA STL Master,"김동주, 김정성, 양길진",도서출판 과학기술,2016-06-15,25000,성인,9788955002089
2017,학술,기술과학,CITY 50 : 지속가능한 녹색도시 교통,정병두,도서출판 한숲,2016-05-12,28000,성인,9791195159284
2017,학술,기술과학,Comparative Atlas of Knee MRI and Arthroscopic Findings : 슬관절 MRI와 관절경 소견 비교 도감,하철원,영창출판사,2016-07-15,90000,성인,9788992676557
2017,학술,기술과학,easy LED : 초보자를 위한 LED 가이드북,홍순관,한빛아카데미(주),2017-01-02,18000,성인,9791156643005
2017,학술,기술과학,Go 언어 웹 프로그래밍 철저 입문,장재휴,(주)도서출판 길벗,2016-03-31,27000,성인,9791186978818
2017,학술,기술과학,R인 액션 : 빅데이터 분석도구,"Robert I. Kabacoff / 신종화, 김선업, 정희태",홍릉과학출판사,2017-02-14,37000,성인,9791156005001
2017,학술,기술과학,Twin CAT3를 활용한 PC 기반 제어,김영민,광문각,2016-10-25,24000,성인,9788970938134
2017,학술,기술과학,건축공학분야 설계도서 사례집,사단법인 대한건축학회,기문당,2016-04-15,25000,성인,9788962257168
2017,학술,기술과학,공학도를 위한 전기전자공학개론,정동호,학산미디어,2017-02-27,30000,성인,9791185294162
2017,학술,기술과학,구금과 의료 : 감시와 처벌을 넘어서,신준식,한울엠플러스(주),2016-05-17,24000,성인,9788946058941
2017,학술,기술과학,그레이햇 해킹 : 악당에 맞서는 윤리적 해커를 위한 안내서,다니엘 레갈라도 외 7인 / 정우석,(주)프리렉,2016-09-22,42000,성인,9788965401322
2017,학술,기술과학,김치 100그램의 행복,최홍식,자유아카데미,2016-10-15,21000,성인,9791158081072
2017,학술,기술과학,노인증후군 증례집,대한노인병학회 노인증후군 연구회,군자출판사,2016-05-30,45000,성인,9791159550447
2017,학술,기술과학,도시 사운드스케이프 디자인,"전진용, 홍주영",집문당,2016-04-30,11000,성인,9788930317207
2017,학술,기술과학,드론의 기술,최준호,홍릉과학출판사,2017-02-01,29000,성인,9791156004875
2017,학술,기술과학,바이오헬스케어 트렌드 : 융합의 시대,메가트렌드 랩,율곡출판사,2017-01-20,20000,성인,9791187897019
2017,학술,기술과학,사회 속의 주거 주거 속의 사회,박경옥 외 9인,교문사,2016-09-02,24000,성인,9788936315894
2017,학술,기술과학,"산업곤충 사육기준 : 학습애완곤충/사료용, 식 · 약용곤충","이상현, 박영규",광문각,2016-07-01,35000,성인,9788970938028
2017,학술,기술과학,생태공학 : 원리와 응용,우효섭 외 14인,청문각출판,2017-02-20,31000,성인,9788963643137
2017,학술,기술과학,소아물리치료,권혜민 외 15인,범문에듀케이션,2016-09-01,40000,성인,9791159430244
2017,학술,기술과학,술 발효 용어사전,정동효,도서출판 유한문화사,2016-07-15,32000,성인,9788977229259
2017,학술,기술과학,신기후체제와 도시의 기후변화 대응,"최영수, 전의찬",도서출판 동화기술,2016-06-10,15000,성인,9788942590827
2017,학술,기술과학,"아이폰 프로그래밍 앱 제작 쉽게 따라 하기 : ios9, Xcode 7.X 지원",장해인,와우북스,2016-06-15,33000,성인,9788994405278
2017,학술,기술과학,안전심리,정진우,청문각출판,2017-02-25,22300,성인,9788963643052
2017,학술,기술과학,에너지와 전기,박진남 외 5인,한티미디어,2016-05-31,17000,성인,9788964212592
2017,학술,기술과학,엔지니어들의 한국사 : 근현대사 속 한국 엔지니어들의 변천사,"한경희, 게리 리 다우니 / 김아림",(주)휴머니스트 출판그룹,2016-04-04,18000,성인,9788958625094
2017,학술,기술과학,염증성 장질환,대한장연구학회,(주)대한의학서적,2016-04-15,60000,성인,9791155900437
2017,학술,기술과학,완화의학,류성곤,(주)시그마프레스,2016-09-10,15000,성인,9788968667985
2017,학술,기술과학,의료윤리와 비판적 글쓰기,전대석,북코리아,2016-11-15,29000,성인,9788963245195
2017,학술,기술과학,인간과 과학기술의 만남,"박대철, 한규웅, 이규환, 곽노열",한티미디어,2016-09-07,23000,성인,9788964212691
2017,학술,기술과학,인간장소 : 휴먼 디자인의 일곱 가지 허미뉴틱스,민병호,문운당,2017-02-15,22000,성인,9791156922742
2017,학술,기술과학,일렉트릭 빅뱅,한근우,도서출판 사과나무,2017-01-10,16000,성인,9788967260200
2017,학술,기술과학,임상 대사 영양학 ,대한외과대사영양학회,도서출판 (주)가본의학,2016-03-10,90000,성인,9788997736478
2017,학술,기술과학,재미있는 교량 이야기,"나가시마 후미오, 핫토리 히데토, 키쿠치 토시오 / 박시현, 유동우, 이상철",도서출판 씨아이알,2016-05-10,16000,성인,9791156102243
2017,학술,기술과학,재활의학과 의사를 위한 척수의학 매뉴얼,고현윤,군자출판사,2016-03-28,80000,성인,9791159550249
2017,학술,기술과학,전통철학과 의학에서 본 몸과 마음,재단법인 민족의학연구원,도서출판 문사철,2017-02-24,15000,성인,9791186853221
2017,학술,기술과학,조선왕조실록상의 수산업 : 공급사슬 관점의 수산업관련 기록,김진백,블루&노트,2016-10-14,22000,성인,9791185485072
2017,학술,기술과학,주식방문,이효지 외 7인,교문사,2017-01-09,23300,성인,9788936315948
2017,학술,기술과학,주해 완역 침구대성,양계주 / 홍도현,도서출판 일취월장,2016-07-21,100000,성인,9791195763405
2017,학술,기술과학,중국의학의 기원,"야마다 케이지 / 윤석희, 박상영",수퍼노바,2016-03-10,46000,성인,9791195665808
2017,학술,기술과학,증례로 배우는 유전성 대사질환,유한욱,도서출판 고려의학,2016-11-05,98000,성인,9788970436203
2017,학술,기술과학,창의·융합적 사고력 향상을 위한 공학설계입문,전준철,카오스북,2016-03-05,15000,성인,9788998338701
2017,학술,기술과학,창의공학설계,"김종식, 박상후, 박성훈, 이민철",(주)도서출판 북스힐,2016-09-25,25000,성인,9791159710353
2017,학술,기술과학,청정환경기술,"고재철, 류경원, 송현옥, 한덕규",위즈덤플,2016-05-05,20000,성인,9791195602032
2017,학술,기술과학,트라우마의 제국,"디디에 파생, 리샤르 레스만 / 최보문",바다출판사,2016-04-12,25000,성인,9788955618310
2017,학술,기술과학,파리의 공원들 : 도시계획·조경·인문적 산책,계기석,도서출판 한숲,2016-09-26,19800,성인,9791187511021
2017,학술,기술과학,폭발의 이해와 조사실무,이승훈,도서출판 동화기술,2016-06-20,29000,성인,9788942590865
2017,학술,기술과학,해양산업 부국론,김학소,바다위의정원,2017-01-30,35000,성인,9791195733637
2017,학술,기술과학,회로해석 : PSpice를 이용한 아날로그/디지털,배준경,문운당,2016-09-05,27000,성인,9791156922551
2017,학술,예술,K-pop 연구,이상욱,인터북스,2016-10-27,15000,성인,9788994138466
2017,학술,예술,"건축, 전공하면 뭐하고 살지? : 3040 건축과 선배 11인의 진로 멘토링","김기훈, 류일향",시공문화사,2016-07-07,14000,성인,9788955923605
2017,학술,예술,동서 미학으로 그림을 읽다 : 김기주 평론집 2003~2015,김기주,학연문화사,2016-06-17,50000,성인,9788955083460
2017,학술,예술,디자이너의 눈으로 세상을 보다,"이순종, 정의철",홍디자인,2016-12-20,25000,성인,9791186198292
2017,학술,예술,멜로드라마 스토리텔링의 비밀,김공숙,푸른사상사,2017-01-25,32000,성인,9791130810706
2017,학술,예술,문화정치와 감성이론,조흡,도서출판 개마고원,2016-11-18,17000,성인,9788957693773
2017,학술,예술,바이오 아트 : 생명의 예술,신승철,미진사,2016-04-25,28000,성인,9788940805251
2017,학술,예술,소리의 정치 : 식민지 조선의 극장과 제국의 관객,이화진,현실문화연구,2016-09-01,22000,성인,9788965641896
2017,학술,예술,신라의 서예 : 신라인이 금석과 목간에 쓴 글씨,정현숙,도서출판 다운샘,2016-12-30,38000,성인,9788958173663
2017,학술,예술,아일랜드 노래,박일우,민속원,2016-11-30,52000,성인,9788928509331
2017,학술,예술,자동차 디자인 교과서,구상,(주)안그라픽스,2016-03-07,28000,성인,9788970598444
2017,학술,예술,중국건축도해사전,"왕치쥔 / 차주환, 이민, 송선엽",도서출판 고려,2016-09-19,28000,성인,9788987936444
2017,학술,예술,한국 민요의 존재양상과 판도,강등학,민속원,2016-07-27,97000,성인,9788928509485
2017,학술,예술,현대무용사상 : 표현과 해체,"김말복, 이지원, 이지선, 나일화",이화여자대학교출판문화원,2016-09-26,28000,성인,9791158901714
2017,학술,예술,황윤석의 학문과 음악,성영애,학고방,2016-09-30,23000,성인,9788960716155
2017,학술,언어,각필의 문화사 : 보이지 않는 문자를 읽다,고바야시 요시노리,한국문화사,2016-05-30,25000,성인,9788968173707
2017,학술,언어,국어 음운론 용어 사전,이진호,도서출판 역락,2017-02-24,60000,성인,9791156867371
2017,학술,언어,근대 국어학의 논리와 계보,최경봉,(주) 일조각,2016-04-15,23000,성인,9788933707081
2017,학술,언어,상고중국어 음운체계와 한국어 어휘의 어원,김태경,학고방,2016-12-30,17000,성인,9788960716377
2017,학술,언어,아프리카어 화자의 다중언어의 음성·음운론적 특성 : 영어와 한국어를 중심으로,윤관희,한국문화사,2017-02-24,25000,성인,9788968174629
2017,학술,언어,언어 상대성 원리는 있는가? : 사피어-워프 가설 연구,헬무트 기퍼,아카넷,2016-04-20,30000,성인,9788957334904
2017,학술,언어,언어와 의미,김진우,한국문화사,2016-11-25,38000,성인,9788968174254
2017,학술,언어,언어학사강의,권재일,(주)박이정출판사,2016-11-10,25000,성인,9791158482596
2017,학술,언어,정선 방언 사전,서종원 외 11인,더메이커,2017-02-05,30000,성인,9791187809081
2017,학술,언어,한국 근대 신어(新語)의 유형과 특성,송찬섭 외 22인,도서출판 역락,2016-07-05,35000,성인,9791156863038
2017,학술,언어,한국 자전의 해제와 목록,박형익,도서출판 역락,2016-07-27,30000,성인,9791156863472
2017,학술,언어,한국어 기능명사 연구,이영제,태학사,2016-11-05,15000,성인,9788959667659
2017,학술,문학,SF 장르의 이해,장정희,도서출판 동인,2016-08-29,16000,성인,9788955067255
2017,학술,문학,고려시대의 삶과 노래,이정선,도서출판 보고사,2016-09-10,24000,성인,9791155165997
2017,학술,문학,고전문학과 인물 형상화,하경숙,학고방,2016-08-30,12000,성인,9788960716087
2017,학술,문학,"고전문학과 한국어, 한국 문화 교육",한국고전연구학회(김경섭 외 11인),태학사,2017-01-13,17000,성인,9788959667826
2017,학술,문학,고전문학사의 벼리,송희복,도서출판 보고사,2017-02-28,13000,성인,9791155166512
2017,학술,문학,괴테사전,한국괴테학회(김대권 외 33인),한국외국어대학교 출판부,2016-11-25,26000,성인,9791159011474
2017,학술,문학,교양의 시대,허병식,도서출판 역락,2016-03-11,21000,성인,9791158682987
2017,학술,문학,근대의 수정구슬 : 근대 여성과 한국문학,이태숙,소명출판,2016-04-30,23000,성인,9791159050633
2017,학술,문학,대중 문학의 탄생 : 식민지기 한국 대중소설 연구,정혜영,아모르문디,2016-05-20,20000,성인,9788992448437
2017,학술,문학,도시에서 살아남기 : 현대 도시성장소설 연구,김한식,도서출판 역락,2016-06-09,22000,성인,9791156863267
2017,학술,문학,"러시아 시 연구 : 오, 나의 운명 러시아",최선,써네스트,2016-12-02,15000,성인,9791186430361
2017,학술,문학,매천 황현 시와 사상,김영붕,도서출판 보고사,2017-01-20,38000,성인,9791155166161
2017,학술,문학,"매혹의 근대, 일상의 모험",김지영,돌베개 출판사,2016-03-11,17000,성인,9788971997123
2017,학술,문학,뫼비우스 분면을 떠도는 한국문학을 위한 안내서,정과리,문학과지성사,2016-08-31,27000,성인,9788932028910
2017,학술,문학,문학적 근대의 자의식,김명인,소명출판,2016-05-06,26000,성인,9791159050688
2017,학술,문학,민족의 통일과 다문화사회의 갈등 : 독일 문학의 예를 중심으로,최윤영,(사)서울대학교출판문화원,2016-07-15,14000,성인,9788952118233
2017,학술,문학,번역 트러블 : 한국소설과 문화번역,김미현,이화여자대학교출판문화원,2016-04-08,23000,성인,9791158901578
2017,학술,문학,불교문학과 공연예술,사재동,태학사,2016-12-14,40000,성인,9788959667802
2017,학술,문학,색의 제국: 트라클 시의 색채미학,류신,서강대학교출판부,2016-03-04,24000,성인,9788972733041
2017,학술,문학,"서유기, 고전의 부활",안창현,차이나하우스,2016-06-25,14800,성인,9791185882253
2017,학술,문학,앨리스 리턴즈,한혜원,이화여자대학교출판문화원,2016-12-15,20000,성인,9791158901981
2017,학술,문학,이슬람 진영의 대 십자군 전쟁 : 중세 아랍시로 본,김능우 역주,(사)서울대학교출판문화원,2016-12-20,26000,성인,9788952116871
2017,학술,문학,조선후기 한글 유배일기 연구,조수미,도서출판 경진(작가와비평),2016-04-30,17000,성인,9788959965038
2017,학술,문학,통일시대 남북의 시,이상숙,서정시학,2016-12-20,23000,성인,9791186667590
2017,학술,문학,판소리 문학의 비평과 감상,정충권,도서출판 월인,2016-05-02,15000,성인,9788984776173
2017,학술,문학,한국 고소설의 새 지평,차충환,도서출판 보고사,2016-10-24,28000,성인,9791155166031
2017,학술,문학,한국 현대 소설사(3),조남현,문학과지성사,2016-06-25,35000,성인,9788932028729
2017,학술,문학,현대영미드라마에 나타난 신체장애 읽기,김영덕,경북대학교출판부,2016-11-22,21000,성인,9788971804469
2017,학술,역사/지리/관광,"THE RISE OF THE KOREAN SOCIALIST MOVEMENT : Nationalist Activities in Russia and China, 1905~1921",Byung Yool Ban,한울엠플러스(주),2016-03-31,54000,성인,9788946058187
2017,학술,역사/지리/관광,고대에서 봉건사회로의 이행 : 서유럽 농노제와 봉건적 주종관계의 형성 및 인종문제,이기영,(주)사회평론아카데미,2017-02-27,28000,성인,9791185617961
2017,학술,역사/지리/관광,근대세계체제에서 러시아와 영국의 무역,박지배,(주)신서원,2017-02-28,25000,성인,9788979406481
2017,학술,역사/지리/관광,"대분기 : 중국과 유럽, 그리고 근대 세계 경제의 형성","케네스 포메란츠 / 김규태, 이남희, 심은경",에코리브르,2016-03-17,38000,성인,9788962631456
2017,학술,역사/지리/관광,"도시로 보는 미국사 : 아메리칸 시티, 혁신과 투쟁의 연대기",박진빈,책세상,2016-06-10,17000,성인,9791159310652
2017,학술,역사/지리/관광,독일사 깊이 읽기,고유경,도서출판 푸른역사,2017-01-09,18000,성인,9791156120865
2017,학술,역사/지리/관광,동아시아 농업사상의 똥 생태학,최덕경,세창출판사,2016-12-15,39000,성인,9788984116528
2017,학술,역사/지리/관광,마녀를 심판하는 망치 : 말레우스 말레피카룸,"야콥 슈프랭거, 하인리히 크라머 / 이재필",우물이 있는 집,2016-10-25,30000,성인,9791186430347
2017,학술,역사/지리/관광,몽골 제국과 러시아,게오르기 베르낫스키 / 김세웅,도서출판 선인,2016-06-22,35000,성인,9788959339822
2017,학술,역사/지리/관광,"미국 여성의 역사, 또 하나의 역사",이창신,도서출판 당대,2017-02-17,22000,성인,9788981631680
2017,학술,역사/지리/관광,사진으로 보는 만주지역 한인의 삶과 기억의 공간,박환,민속원,2016-05-20,65000,성인,9788928509102
2017,학술,역사/지리/관광,서양사 속 빈곤과 빈민 : 연민과 통제를 넘어 사회적 연대로,민유기 외 11인,(주)도서출판 책과함께,2016-12-31,25000,성인,9791186293690
2017,학술,역사/지리/관광,"신여성, 개념과 역사",김경일,도서출판 푸른역사,2016-05-09,20000,성인,9791156120728
2017,학술,역사/지리/관광,어린이의 지리학 : 초등 지리 교육을 위한 어린이의 지리적 사고에 대한 이해,이경한,(주)푸른길,2016-11-25,20000,성인,9788962913705
2017,학술,역사/지리/관광,역관상언등록 연구,이현주 ,(주)글항아리,2016-12-26,25000,성인,9788967353995
2017,학술,역사/지리/관광,유라시아주의의 재해석 : 새로운 인문지리로서의 유라시아,한양대학교 아태지역연구센터 러시아·유라시아 연구사업단,민속원,2016-12-25,21000,성인,9788928509232
2017,학술,역사/지리/관광,일기에서 역사를 엿보다 : 『청대일기』를 중심으로,우인수 외 5인,새물결 출판사,2016-12-27,18000,성인,9788955594003
2017,학술,역사/지리/관광,전쟁의 문헌학 : 15~20세기 동중국해 연안지역의 국제 전쟁과 문헌의 형성·유통 과정 연구,김시덕,주식회사 열린책들,2017-02-28,28000,성인,9788932918242
2017,학술,역사/지리/관광,조선 왕실의 상장례,이현진,(학)신구학원신구문화사,2017-01-25,30000,성인,9788976682260
2017,학술,역사/지리/관광,조선후기 과학사상사 : 서구 우주론과 조선 천지관의 만남,문중양,도서출판 들녘,2016-09-30,35000,성인,9791159251979
2017,학술,역사/지리/관광,주한미군사고문단 KMAG : 한국군 건설의 기획자,박동찬 ,한양대학교출판부,2016-07-15,20000,성인,9788972184904
2017,학술,역사/지리/관광,중국 송대 가계수입과 생활비(1-2),조복현,(주)신서원,2016-11-30,60000,성인,9788979405491
2017,학술,역사/지리/관광,韓國 考古學 百年史 : 연대기로 본 발굴의 역사 1880-1980,지건길,열화당,2016-09-10,45000,성인,9788930105309
2017,학술,역사/지리/관광,한국 고대사와 사이비역사학,젊은역사학자모임,(주)역사비평사,2017-02-03,15000,성인,9788976965493
2017,학술,역사/지리/관광,한국 근대 토지제도의 형성과 양안 : 지주와 농민의 등재 기록과 변화,왕현종,도서출판 혜안,2016-12-30,40000,성인,9788984945722
2017,학술,역사/지리/관광,한국 도량형사,이종봉,소명출판,2016-09-20,25000,성인,9791159050671
2017,학술,역사/지리/관광,한국전통 발효차의 생산방식과 소비형태 : 하동군 악양지역 홍차를 중심으로,장효은,학연문화사,2016-05-20,25000,성인,9788955083453
2016,교양,총류,TV도 도끼다 ,방송문화진흥회,한울엠플러스(주),2015-12-10,15000,성인,9788946060999
2016,교양,총류,기자로 말할 것,이샘물,한국학술정보(주),2015-12-04,15000,중고등,9788926871065
2016,교양,총류,"난, 너의 바람이고 싶어!",강병철 외 14인,작은숲출판사,2016-07-18,14000,중고등,9788997581153
2016,교양,총류,내가 읽은 책이 곧 나의 우주다,장석주,(주)샘터사,2015-12-30,10000,중고등,9788946420175
2016,교양,총류,독서 자본,이상민,(주)서울문화사,2016-05-27,12800,성인,9788926396896
2016,교양,총류,생각읽는 독서의 힘,김지연,다음생각,2016-06-20,12800,성인,9788998035457
2016,교양,총류,"서른, 외국어를 다시 시작하다","리처드 로버츠, 로저 쿠르즈/공민희",(주)프리렉,2016-04-05,15000,성인,9788965401209
2016,교양,총류,서프라이즈 ,MBC <신비한TV 서프라이즈> 제작팀,MBC C&I,2016-06-30,13800,성인,9791186817926
2016,교양,총류,세상에 읽지 못할 책은 없다,사이토 다카시/임해성,(주)북이십일 21세기북스,2016-05-06,14000,성인,9788950962630
2016,교양,총류,세상을 바꾸고 고전이 된 39,김학순,효형출판,2015-10-15,15000,성인,9788958721383
2016,교양,총류,세상을 바꾼 10권의 책,이케가미 아키라/심정명,싱긋,2016-02-15,14000,중고등,9788954639613
2016,교양,총류,소나무 인문 사전,(사)한국지역인문자원연구소,(사)한국지역인문자원연구소,2016-03-01,50000,성인,9788960784246
2016,교양,총류,소통하는 십대를 위한 고전 콘서트,안광복 외 6인 ,꿈결,2015-08-07,15800,중고등,9788998400682
2016,교양,총류,슈퍼 코딩,"숀 맥마누스/김종훈, 김용민, 김여진, 서영호",길벗어린이(주),2016-06-01,14000,초등,9788955823547
2016,교양,총류,엄마심사대,해달,스마트인,2016-07-25,12800,성인,9788997943395
2016,교양,총류,장정일의 악서총람,장정일,책세상,2015-12-31,17800,성인,9791159310447
2016,교양,총류,저널리즘의 미래,이정환 외 6인,인물과사상사,2015-08-26,15000,성인,9788959063574
2016,교양,총류,"책은 최고의 장난감, 기적의 책놀이 멘토링 ",정대근,행복한미래,2015-10-09,13800,성인,9791186463055
2016,교양,철학/심리학/윤리학,"고요한 폭풍, 스피노자",손기태 ,(주)글항아리,2016-02-05,16000,성인,9788967352967
2016,교양,철학/심리학/윤리학,과학책 읽는 국어 선생님의 사이언스 블로그 ,김보일 ,(주)휴머니스트 출판그룹,2015-10-05,15000,중고등,9788958629559
2016,교양,철학/심리학/윤리학,괴물과 함께 살기 ,정성훈,미지북스,2015-09-20,15000,성인,9788994142449
2016,교양,철학/심리학/윤리학,"남자 50, 다시 살며 사랑하며 배우며",최창환,끌리는책,2015-10-12,13000,성인,9788990856975
2016,교양,철학/심리학/윤리학,내 마음 누가 이해해줄까?,"문지현, 박현경",도서출판 평단,2016-06-25,14800,중고등,9788973434428
2016,교양,철학/심리학/윤리학,내 마음인데 왜 내 마음대로 안 되는 걸까?,김형근,한빛비즈(주),2015-11-30,14000,성인,9791157840250
2016,교양,철학/심리학/윤리학,"노화, 그 오해와 진실","조앤 T. 에르버, 레노어 T. 슈츠만/강영옥",(주)시그마프레스,2016-01-25,12000,성인,9788968666612
2016,교양,철학/심리학/윤리학,"논어, 학자들의 수다",김시천,더퀘스트,2016-03-21,16000,성인,9791186978740
2016,교양,철학/심리학/윤리학,니체와 함께 춤을,이동용,도서출판 이파르,2015-10-29,22000,성인,9788993450163
2016,교양,철학/심리학/윤리학,당신은 아직 걷지 않았다,정민호,걸리버,2016-02-01,13000,성인,9791185858081
2016,교양,철학/심리학/윤리학,"동의보감, 과학을 논하다",박석준,바오출판사,2015-10-19,25000,성인,9788991428188
2016,교양,철학/심리학/윤리학,마음을 실험하다,강사월,도서출판 슬로래빗,2015-12-29,14800,성인,9791186494103
2016,교양,철학/심리학/윤리학,마트가 우리에게서 빼앗은 것들,신승철,(주)위즈덤하우스,2016-04-29,15000,성인,9788960869189
2016,교양,철학/심리학/윤리학,무엇이 의로움인가,임종진 ,(주)글항아리,2015-12-28,16000,성인,9788967352844
2016,교양,철학/심리학/윤리학,무엇이 인간인가,오종우,도서출판 어크로스,2016-05-02,14000,성인,9788997379880
2016,교양,철학/심리학/윤리학,미술관에서 만난 심리학,박홍순,북스코프,2015-09-10,16000,성인,9788997296538
2016,교양,철학/심리학/윤리학,본성이 답이다,전중환,(주)사이언스북스,2016-05-20,16500,성인,9788983717832
2016,교양,철학/심리학/윤리학,삐뚤빼뚤 가도 좋아 ,이남석,(주)사계절출판사,2015-08-29,9800,중고등,9788958288978
2016,교양,철학/심리학/윤리학,삐뚤빼뚤 질문해도 괜찮아,희망철학연구소,도서출판 동녘,2016-03-15,14000,중고등,9788972977551
2016,교양,철학/심리학/윤리학,삶은 왜 의미 있는가 : 속물 사회를 살아가는 자유인의 나침반,이한,미지북스,2016-01-10,16000,성인,9788994142500
