,subject,title,link
1051,중국정치론,The politics of China : sixty years of the People's Republic of China,https://library.yonsei.ac.kr/search/detail/CAT000001639779
1052,중국정치론,China goes global : the partial power,https://library.yonsei.ac.kr/search/detail/CAT000001652810
1053,중국정치론,The politics of China : sixty years of the People's Republic of China,https://library.yonsei.ac.kr/search/detail/CAT000001639779
1054,중국정치론,The Chinese economy : adaptation and growth,https://library.yonsei.ac.kr/search/detail/CAT000001998540
1055,중국정치의이해,China's gilded age : the paradox of economic boom and vast corruption,https://library.yonsei.ac.kr/search/detail/CAT000002050565
1056,중국정치의이해,"중국, 세계로 가다 : 불완전한 강대국",https://library.yonsei.ac.kr/search/detail/CAT000000899071
1057,중국정치의이해,거버닝 차이나 : 현대 중국정치의 이해,https://library.yonsei.ac.kr/search/detail/CAT000000863959
1058,중국정치의이해,차이나 모델 : 중국의 정치 지도자들은 왜 유능한가,https://library.yonsei.ac.kr/search/detail/CAT000001851776
1059,중국정치의이해,중국경제 : 시장경제의 적응과 성장,https://library.yonsei.ac.kr/search/detail/CAT000002061766
1060,중국정치의이해,중국 현대정치사 : 건국에서 세계화의 수용까지 1949~2009,https://library.yonsei.ac.kr/search/detail/CAT000000852542
1061,중국정치의이해,The search for modern China,https://library.yonsei.ac.kr/search/detail/CAT000001663140
1062,중국정치의이해,Rightful resistance in rural China,https://library.yonsei.ac.kr/search/detail/CAT000001319017
1063,중국정치의이해,The China model : political meritocracy and the limits of democracy,https://library.yonsei.ac.kr/search/detail/CAT000001751233
1064,중국정치의이해,The dictator's dilemma : the Chinese Communist Party's strategy for survival,https://library.yonsei.ac.kr/search/detail/CAT000001824066
1065,중국정치의이해,부패한 중국은 왜 성장하는가 : 부패의 역설이 완성한 중국의 도금 시대,https://library.yonsei.ac.kr/search/detail/CAT000002153581
1066,중국정치의이해,중국경제 : 시장경제의 적응과 성장,https://library.yonsei.ac.kr/search/detail/CAT000002061766
1067,중국지역연구I,주변의 상실 : 방법으로서의 자기,https://library.yonsei.ac.kr/search/detail/CAT000002127527
1068,중국지역연구I,현대 중국의 사상적 곤경,https://library.yonsei.ac.kr/search/detail/CAT000001932618
1069,중국지역연구I,"사회 인류학의 과거, 현재와 미래",https://library.yonsei.ac.kr/search/detail/CAT000000646900
1070,중국지역연구I,중국 신노동자의 미래 : 변화하는 농민공의 문화와 운명,https://library.yonsei.ac.kr/search/detail/CAT000001914986
1071,중국현대작가론,"식민주의, 저항에서 협력으로 : 일제말 타이완 일본어 소설선",https://library.yonsei.ac.kr/search/detail/CAT000000153440
1072,중국현대작가론,혼수로 받은 수레,https://library.yonsei.ac.kr/search/detail/CAT000000867613
1073,중국현대작가론,꿈꾸는 타이베이,https://library.yonsei.ac.kr/search/detail/CAT000000774391
1074,중국현대작가론,뱀 선생,https://library.yonsei.ac.kr/search/detail/CAT000000867610
1075,중국현대작가론,반하류 사회 / 대북 사람들,https://library.yonsei.ac.kr/search/detail/CAT000000268901
1076,중국현대작가론,"사요나라, 짜이[젠]",https://library.yonsei.ac.kr/search/detail/CAT000000403668
1077,중국현대작가론,목어 소리,https://library.yonsei.ac.kr/search/detail/CAT000001804550
1078,중국현대작가론,아버지를 찾습니다 : 왕원싱 장편소설,https://library.yonsei.ac.kr/search/detail/CAT000000633896
1079,중국현대작가론,아시아의 고아 : 우줘류 장편소설,https://library.yonsei.ac.kr/search/detail/CAT000000857554
1080,지식재산가치평가와금융,기술평가와 금융,https://library.yonsei.ac.kr/search/detail/CAT000002095160
1081,지정test,지정도서 테스트,https://library.yonsei.ac.kr/search/detail/CAT000001829219
1082,직물조직과설계,J.J. Pizzuto's Fabric science,https://library.yonsei.ac.kr/search/detail/CAT000001641953
1083,질적연구방법,(문화사회학의 관점으로 본) 질적연구 방법론,https://library.yonsei.ac.kr/search/detail/CAT000001893536
1084,집합행동과사회운동,Understanding social movements : theories from the Classical Era to the present,https://library.yonsei.ac.kr/search/detail/CAT000001636962
1085,집합행동과사회운동,The Oxford handbook of social movements,https://library.yonsei.ac.kr/search/detail/CAT000002199828
1086,철학적인간학,니코마코스 윤리학,https://library.yonsei.ac.kr/search/detail/CAT000000802732
1087,철학적인간학,(플라톤의) 국가(政體),https://library.yonsei.ac.kr/search/detail/CAT000000104243
1088,철학적인간학,일리아스,https://library.yonsei.ac.kr/search/detail/CAT000001760257
1089,철학적인간학,Plato's Sophist,https://library.yonsei.ac.kr/search/detail/CAT000001326902
1090,철학적인간학,Aristotelian character education,https://library.yonsei.ac.kr/search/detail/CAT000002141806
1091,철학적인간학,Aristotle on practical wisdom : Nicomachean ethics VI,https://library.yonsei.ac.kr/search/detail/CAT000001953575
1092,철학적인간학,긍정심리학의 강점과 약점,https://library.yonsei.ac.kr/search/detail/CAT000002141899
1093,체육교과교육과정및평가,창가의 토토,https://library.yonsei.ac.kr/search/detail/CAT000001961816
1094,체육교과교육과정및평가,체육수업모형,https://library.yonsei.ac.kr/search/detail/CAT000002150309
1095,체육교육론,(모스턴의) 체육 교수 스타일,https://library.yonsei.ac.kr/search/detail/CAT000000125853
1096,체육교육론,체육교수이론 : 교수 능력 향상을 위한 체육교사 필독서,https://library.yonsei.ac.kr/search/detail/CAT000001832563
1097,체육교육론,학교 체육의 놀라운 힘 : 스포츠가 청소년에게 알려주는 10가지 삶의 가치,https://library.yonsei.ac.kr/search/detail/CAT000002078149
1098,최근영국소설,The lonely Londoners,https://library.yonsei.ac.kr/search/detail/CAT000002164805
1099,탈식민미학의젠더,총력전 제국의 인종주의 : 제2차 세계대전기 식민지 조선인과 일본계 미국인,https://library.yonsei.ac.kr/search/detail/CAT000001945089
1100,탈식민주의 이론,문화의 위치 : 탈식민주의 문화이론,https://library.yonsei.ac.kr/search/detail/CAT000000834540
1101,탈식민주의 이론,The new Oxford Shakespeare : the complete works . v. 1,https://library.yonsei.ac.kr/search/detail/CAT000001873912
1102,탈식민주의 이론,"검은 피부, 하얀 가면",https://library.yonsei.ac.kr/search/detail/CAT000002116964
1103,탈식민주의 이론,大地의 저주받은 者들,https://library.yonsei.ac.kr/search/detail/CAT000000346792
1104,탈식민주의 이론,"검은 피부, 하얀 가면",https://library.yonsei.ac.kr/search/detail/CAT000000882968
1105,탈식민주의 이론,A tempest : based on Shakespeare's The tempest : adaptation for a Black theatre,https://library.yonsei.ac.kr/search/detail/CAT000001612224
1106,탈식민주의 이론,A dying colonialism,https://library.yonsei.ac.kr/search/detail/CAT000001319634
1107,탈식민주의 이론,서구 근대성의 어두운 이면 : 전 지구적 미래들과 탈식민적 선택들,https://library.yonsei.ac.kr/search/detail/CAT000001892032
1108,탈식민주의 이론,The location of culture,https://library.yonsei.ac.kr/search/detail/CAT000001313361
1109,탈식민주의 이론,"Colonial discourse, postcolonial theory",https://library.yonsei.ac.kr/search/detail/CAT000001576594
1110,탈식민주의 이론,Orientalism,https://library.yonsei.ac.kr/search/detail/CAT000002039600
1111,탈식민주의 이론,어떤 태풍,https://library.yonsei.ac.kr/search/detail/CAT000000794496
1112,탈식민주의 이론,탈식민주의! 저항에서 유희로,https://library.yonsei.ac.kr/search/detail/CAT000000708610
1113,탈식민주의 이론,셰익스피어 전집. 1 희극 I,https://library.yonsei.ac.kr/search/detail/CAT000000915400
1114,탈식민주의 이론,검은역사 하얀이론 : 탈식민주의의 계보와 정체성,https://library.yonsei.ac.kr/search/detail/CAT000000792519
1115,탈식민주의 이론,Decolonising the mind : the politics of language in African literature,https://library.yonsei.ac.kr/search/detail/CAT000001639181
1116,탈식민주의 이론,"The darker side of Western modernity : global futures, decolonial options",https://library.yonsei.ac.kr/search/detail/CAT000001796938
1117,탈식민주의 이론,몰락하는 植民主義,https://library.yonsei.ac.kr/search/detail/CAT000000373577
1118,탈식민주의 이론,Contemporary postcolonial theory : a reader,https://library.yonsei.ac.kr/search/detail/CAT000001550157
1119,탈식민주의 이론,저항과 포섭사이 : 탈식민주의 이론에 대한 논쟁적인 이해,https://library.yonsei.ac.kr/search/detail/CAT000001792471
1120,탈식민주의 이론,오리엔탈리즘,https://library.yonsei.ac.kr/search/detail/CAT000000144104
1121,탈식민주의 이론,모든 것이 산산이 부서지다,https://library.yonsei.ac.kr/search/detail/CAT000000234535
1122,탈식민주의 이론,The wretched of the earth,https://library.yonsei.ac.kr/search/detail/CAT000001324018
1123,텍스트와해석101,가장 오래된 교양 : 3천년 인문학의 보고 성서를 읽는다,https://library.yonsei.ac.kr/search/detail/CAT000000865985
1124,텍스트와해석101,성서 어떻게 읽을 것인가 : 하버드 석학 하비 콕스의 바이블 가이드,https://library.yonsei.ac.kr/search/detail/CAT000001847461
1125,텍스트와해석101,성서 어떻게 읽을 것인가 : 하버드 석학 하비 콕스의 바이블 가이드,https://library.yonsei.ac.kr/search/detail/CAT000001847461
1126,통계방법론,Business statistics : for contemporary decision-making,https://library.yonsei.ac.kr/search/detail/CAT000002147648
1127,통계학입문,"(EXCEL, SPSS, R로 배우는) 통계학 입문",https://library.yonsei.ac.kr/search/detail/CAT000000897404
1128,통신이론,Fundamentals of communication systems,https://library.yonsei.ac.kr/search/detail/CAT000001742209
1129,특수교육학개론,교육심리학 : 이론과 실제,https://library.yonsei.ac.kr/search/detail/CAT000002015939
1130,특수교육학개론,특수아동교육,https://library.yonsei.ac.kr/search/detail/CAT000000779898
1131,특허법리연구,영업비밀보호법의 철학적·규범적 토대와 현대적 적용 : 존 로크의 재산권 철학을 바탕으로,https://library.yonsei.ac.kr/search/detail/CAT000002131692
1132,패션브랜드마케팅관리,패션브랜드와 커뮤니케이션,https://library.yonsei.ac.kr/search/detail/CAT000002172903
1133,패턴디자인의기초,의복구성학 : 설계 및 봉제,https://library.yonsei.ac.kr/search/detail/CAT000000469857
1134,패턴디자인의기초,Patternmaking for fashion design,https://library.yonsei.ac.kr/search/detail/CAT000001641951
1135,패턴디자인의기초,Patternmaking for fashion design,https://library.yonsei.ac.kr/search/detail/CAT000001641951
1136,패턴디자인의기초,패턴메이킹 : 패션디자인 종합 지침서,https://library.yonsei.ac.kr/search/detail/CAT000000178015
1137,패턴디자인의기초,(헬렌 조셉 암스트롱의) 여성복 패턴메이킹,https://library.yonsei.ac.kr/search/detail/CAT000001849125
1138,패턴디자인의기초,Patternmaking for fashion design,https://library.yonsei.ac.kr/search/detail/CAT000001677106
1139,패턴디자인의기초,Patternmaking for fashion design,https://library.yonsei.ac.kr/search/detail/CAT000001677106
1140,패턴디자인의기초,(헬렌 조셉 암스트롱의) 여성복 패턴메이킹,https://library.yonsei.ac.kr/search/detail/CAT000001849125
1141,패턴디자인의기초,Patternmaking for fashion design,https://library.yonsei.ac.kr/search/detail/CAT000001677106
1142,패턴디자인의기초,(패션 디자인을 위한) 패턴메이킹,https://library.yonsei.ac.kr/search/detail/CAT000000707489
1143,패턴디자인의기초,(패턴 활용을 중심으로 한) 의복구성,https://library.yonsei.ac.kr/search/detail/CAT000001898601
1144,패턴디자인의기초,(패션 디자인을 위한) 패턴메이킹,https://library.yonsei.ac.kr/search/detail/CAT000000707489
1145,패턴디자인의기초,의복구성학 : 설계 및 봉제,https://library.yonsei.ac.kr/search/detail/CAT000000469857
1146,패턴디자인의기초,(패턴 활용을 중심으로 한) 의복구성,https://library.yonsei.ac.kr/search/detail/CAT000001898601
1147,패턴디자인의기초,(헬렌 조셉 암스트롱의) 여성복 패턴메이킹,https://library.yonsei.ac.kr/search/detail/CAT000001849125
1148,패턴디자인의기초,의복구성학 : 설계 및 봉제,https://library.yonsei.ac.kr/search/detail/CAT000000469857
1149,팬덤연구,"팬, 블로거, 게이머 : 참여문화에 대한 탐색",https://library.yonsei.ac.kr/search/detail/CAT000000221820
1150,팬덤연구,팬덤 이해하기,https://library.yonsei.ac.kr/search/detail/CAT000001799787
1151,팬덤연구,페미돌로지 : 아이돌+팬덤+산업의 변신,https://library.yonsei.ac.kr/search/detail/CAT000002094680
1152,팬덤연구,"퀴어돌로지 : 전복과 교란, 욕망의 놀이",https://library.yonsei.ac.kr/search/detail/CAT000002064514
1153,페미니즘의이해,젠더와 사회 : 15개의 시선으로 읽는 여성과 남성,https://library.yonsei.ac.kr/search/detail/CAT000000888390
1154,평가도구분석및개발,Confirmatory factor analysis for applied research,https://library.yonsei.ac.kr/search/detail/CAT000002096253
1155,평가도구분석및개발,Applying the Rasch model : fundamental measurement in the human sciences,https://library.yonsei.ac.kr/search/detail/CAT000002094056
1156,포스트휴먼시대의기독교윤리적이슈,외로워지는 사람들 : 테크놀로지가 인간관계를 조정한다,https://library.yonsei.ac.kr/search/detail/CAT000000824345
1157,포스트휴먼시대의기독교윤리적이슈,In our image : artificial intelligence and the human spirit,https://library.yonsei.ac.kr/search/detail/CAT000001832910
1158,포스트휴먼시대의기독교윤리적이슈,왜 로봇의 도덕인가,https://library.yonsei.ac.kr/search/detail/CAT000000887559
1159,포스트휴먼시대의기독교윤리적이슈,"슈퍼인텔리전스 : 경로, 위험, 전략",https://library.yonsei.ac.kr/search/detail/CAT000001842667
1160,포스트휴먼시대의기독교윤리적이슈,호모 테크니쿠스 : 기술 환경 윤리,https://library.yonsei.ac.kr/search/detail/CAT000000480746
1161,포스트휴먼시대의기독교윤리적이슈,"사이보그 시티즌 : 포스트휴먼 시대, 인간이란 무엇인가",https://library.yonsei.ac.kr/search/detail/CAT000001774450
1162,포스트휴먼시대의기독교윤리적이슈,호모 사피엔스의 미래 : 포스트휴먼과 트랜스휴머니즘,https://library.yonsei.ac.kr/search/detail/CAT000000890233
1163,포스트휴먼시대의기독교윤리적이슈,외로워지는 사람들 : 테크놀로지가 인간관계를 조정한다,https://library.yonsei.ac.kr/search/detail/CAT000000824345
1164,포스트휴먼시대의기독교윤리적이슈,마음의 탄생 : 알파고는 어떻게 인간의 마음을 훔쳤는가?,https://library.yonsei.ac.kr/search/detail/CAT000001799885
1165,포스트휴먼시대의기독교윤리적이슈,마음의 탄생 : 알파고는 어떻게 인간의 마음을 훔쳤는가?,https://library.yonsei.ac.kr/search/detail/CAT000001799885
1166,포스트휴먼시대의기독교윤리적이슈,In our image : artificial intelligence and the human spirit,https://library.yonsei.ac.kr/search/detail/CAT000001832910
1167,포스트휴먼시대의기독교윤리적이슈,외로워지는 사람들 : 테크놀로지가 인간관계를 조정한다,https://library.yonsei.ac.kr/search/detail/CAT000000824345
1168,포스트휴먼시대의기독교윤리적이슈,"슈퍼인텔리전스 : 경로, 위험, 전략",https://library.yonsei.ac.kr/search/detail/CAT000001842667
1169,포스트휴먼시대의기독교윤리적이슈,호모 테크니쿠스 : 기술 환경 윤리,https://library.yonsei.ac.kr/search/detail/CAT000000480746
1170,포스트휴먼시대의기독교윤리적이슈,"사이보그 시티즌 : 포스트휴먼 시대, 인간이란 무엇인가",https://library.yonsei.ac.kr/search/detail/CAT000001774450
1171,포스트휴먼시대의기독교윤리적이슈,호모 테크니쿠스 : 기술 환경 윤리,https://library.yonsei.ac.kr/search/detail/CAT000000480746
1172,포스트휴먼시대의기독교윤리적이슈,프로테스탄티즘의 윤리와 자본주의 정신,https://library.yonsei.ac.kr/search/detail/CAT000000009695
1173,포스트휴먼시대의기독교윤리적이슈,"사이보그 시티즌 : 포스트휴먼 시대, 인간이란 무엇인가",https://library.yonsei.ac.kr/search/detail/CAT000001774450
1174,포스트휴먼시대의기독교윤리적이슈,In our image : artificial intelligence and the human spirit,https://library.yonsei.ac.kr/search/detail/CAT000001832910
1175,포스트휴먼시대의기독교윤리적이슈,호모 사피엔스의 미래 : 포스트휴먼과 트랜스휴머니즘,https://library.yonsei.ac.kr/search/detail/CAT000000890233
1176,포스트휴먼시대의기독교윤리적이슈,왜 로봇의 도덕인가,https://library.yonsei.ac.kr/search/detail/CAT000000887559
1177,포스트휴먼시대의기독교윤리적이슈,왜 로봇의 도덕인가,https://library.yonsei.ac.kr/search/detail/CAT000000887559
1178,포스트휴먼시대의기독교윤리적이슈,"슈퍼인텔리전스 : 경로, 위험, 전략",https://library.yonsei.ac.kr/search/detail/CAT000001842667
1179,프랑스근대소설(1),위험한 관계,https://library.yonsei.ac.kr/search/detail/CAT000000223805
1180,프랑스문학의이해,캉디드 혹은 낙관주의 : 볼테르 장편소설,https://library.yonsei.ac.kr/search/detail/CAT000000788109
1181,프랑스문학의이해,질투,https://library.yonsei.ac.kr/search/detail/CAT000000015319
1182,프랑스문학의이해,테레즈 라캥 : 에밀 졸라 장편소설,https://library.yonsei.ac.kr/search/detail/CAT000000726731
1183,프랑스문학의이해,마담 보바리,https://library.yonsei.ac.kr/search/detail/CAT000000671713
1184,프랑스문학의이해,운명론자 자크와 그의 주인,https://library.yonsei.ac.kr/search/detail/CAT000000874160
1185,프랑스어문장연구,Initiation au programme minimaliste : eléments de syntaxe comparative,https://library.yonsei.ac.kr/search/detail/CAT000001880729
1186,프랑스어의역사,일반이성문법,https://library.yonsei.ac.kr/search/detail/CAT000000795120
1187,피아노문헌(2),피아노문헌 연구. 1,https://library.yonsei.ac.kr/search/detail/CAT000000887102
1188,피아노문헌(2),Five centuries of keyboard music : an historical survey of music for harpsichord and piano,https://library.yonsei.ac.kr/search/detail/CAT000001415055
1189,한국경제사,"朝鮮前期 土地制度 硏究, 2, 農業經營과 地主制",https://library.yonsei.ac.kr/search/detail/CAT000000642188
1190,한국국제정치사,전쟁과 평화 : 6.25전쟁과 정전체제의 탄생,https://library.yonsei.ac.kr/search/detail/CAT000001759247
1191,한국국제정치사,푸랜시스카 사진의 한국사. 1,https://library.yonsei.ac.kr/search/detail/CAT000002069984
1192,한국문화연구,브루스 커밍스의 한국현대사,https://library.yonsei.ac.kr/search/detail/CAT000000674264
1193,한국문화연구,(길 위에서 만난) 북한 근현대사,https://library.yonsei.ac.kr/search/detail/CAT000000906396
1194,한국문화연구,"무당, 여성, 신령들 : 1970년대 한국 여성의 의례적 실천",https://library.yonsei.ac.kr/search/detail/CAT000001778644
1195,한국문화연구,전쟁과 가족 : 가족의 눈으로 본 한국전쟁,https://library.yonsei.ac.kr/search/detail/CAT000002012539
1196,한국영화비평사,조선영화란 하오 : 근대 영화비평의 역사,https://library.yonsei.ac.kr/search/detail/CAT000001795119
1197,한국영화의이해,애련송,https://library.yonsei.ac.kr/search/detail/CAT000002052678
1198,한국영화장르,영화 장르 : 할리우드와 그 너머,https://library.yonsei.ac.kr/search/detail/CAT000000755283
1199,한국의사회와문화,은유하는 마음,https://library.yonsei.ac.kr/search/detail/CAT000002032648
1200,한국의사회와문화,보이는 기호학 : 시각 예술과 기호학,https://library.yonsei.ac.kr/search/detail/CAT000001803392
1201,한국의사회와문화,응쌤 중국어 : 慢慢汉语,https://library.yonsei.ac.kr/search/detail/CAT000002141287
1202,한국의사회와문화,번역에 잠든 한국 문화,https://library.yonsei.ac.kr/search/detail/CAT000001982270
1203,합창문헌과역사II,A survey of choral music,https://library.yonsei.ac.kr/search/detail/CAT000001569659
1204,합창문헌과역사II,Choral repertoire,https://library.yonsei.ac.kr/search/detail/CAT000001593387
1205,합창문헌과역사II,Translations and annotations of choral repertoire . v. 2 German texts,https://library.yonsei.ac.kr/search/detail/CAT000001830525
1206,합창문헌과역사II,Translations and annotations of choral repertoire . v. 3 French and Italien texts,https://library.yonsei.ac.kr/search/detail/CAT000001830526
1207,합창문헌과역사II,"Translations and annotations of choral repertoire, v. 1, Sacred latin texts",https://library.yonsei.ac.kr/search/detail/CAT000001360908
1208,해방이후의 한국정치: 그 과정과 결과,"Nation building in South Korea : Koreans, Americans, and the making of a democracy",https://library.yonsei.ac.kr/search/detail/CAT000001321454
1209,해방이후의 한국정치: 그 과정과 결과,"解放前後史의 認識, 4, [민중항쟁, 무장투쟁, 문화예술운동, 한국전쟁의 해명]",https://library.yonsei.ac.kr/search/detail/CAT000000268225
1210,해방이후의 한국정치: 그 과정과 결과,"解放前後史의 認識. 3 : [정치, 사회운동의 혁명적 전개와 사상적 노선]",https://library.yonsei.ac.kr/search/detail/CAT000000272873
1211,해방이후의 한국정치: 그 과정과 결과,"한국 민주주의 100년, 가치와 문화",https://library.yonsei.ac.kr/search/detail/CAT000002039705
1212,해방이후의 한국정치: 그 과정과 결과,Making we the people : democratic constitutional founding in postwar Japan and South Korea,https://library.yonsei.ac.kr/search/detail/CAT000001764233
1213,해방이후의 한국정치: 그 과정과 결과,한국 자유주의의 기원,https://library.yonsei.ac.kr/search/detail/CAT000002038384
1214,해방이후의 한국정치: 그 과정과 결과,"解放前後史의 認識, 1, [美軍政과 민족분단, 친일·반민족세력의 실상과 해방직후의 경제구조]",https://library.yonsei.ac.kr/search/detail/CAT000000260406
1215,해방이후의 한국정치: 그 과정과 결과,반공자유주의 : 우리를 병들게 하는 낙인,https://library.yonsei.ac.kr/search/detail/CAT000002084745
1216,해방이후의 한국정치: 그 과정과 결과,"식민지 유산, 국가 형성, 한국 민주주의. 1",https://library.yonsei.ac.kr/search/detail/CAT000000841352
1217,해방이후의 한국정치: 그 과정과 결과,"해방전후사의 인식, 2, [정치, 경제, 사회, 문화적 구조의 실증적 연구]",https://library.yonsei.ac.kr/search/detail/CAT000000266547
1218,해방이후의 한국정치: 그 과정과 결과,제헌과 건국,https://library.yonsei.ac.kr/search/detail/CAT000000741541
1219,해방이후의 한국정치: 그 과정과 결과,해방 전후사의 재인식. 2,https://library.yonsei.ac.kr/search/detail/CAT000000151574
1220,해방이후의 한국정치: 그 과정과 결과,"解放前後史의 認識, 5, 북한편 : [북한의 혁명전통, 인민정권의 수립과 반제반봉건민주주의 혁명과정]",https://library.yonsei.ac.kr/search/detail/CAT000000268239
1221,해방이후의 한국정치: 그 과정과 결과,"解放前後史의 認識, 6, 쟁점과 과제 : [남북한 해방전후사 연구의 성과와 입장에 대한 종합적 안내]",https://library.yonsei.ac.kr/search/detail/CAT000000258825
1222,해방이후의 한국정치: 그 과정과 결과,민주화 이후의 민주주의 : 한국민주주의의 보수적 기원과 위기,https://library.yonsei.ac.kr/search/detail/CAT000000036177
1223,해방이후의 한국정치: 그 과정과 결과,비동시성의 동시성 : 한국 근대정치의 다중적 시간,https://library.yonsei.ac.kr/search/detail/CAT000000904889
1224,해방이후의 한국정치: 그 과정과 결과,한국의 국가 형성과 민주주의 : 냉전 자유주의와 보수적 민주주의의 기원,https://library.yonsei.ac.kr/search/detail/CAT000000139277
1225,해방이후의 한국정치: 그 과정과 결과,해방 전후사의 재인식. 1,https://library.yonsei.ac.kr/search/detail/CAT000000166057
1226,해방이후의 한국정치: 그 과정과 결과,"민주주의의 한국적 수용 : 한국의 민주화, 민주주의의 한국화",https://library.yonsei.ac.kr/search/detail/CAT000000015365
1227,해방이후의 한국정치: 그 과정과 결과,(한국 현대 정치사상과) 박정희,https://library.yonsei.ac.kr/search/detail/CAT000000892888
1228,해방이후의 한국정치: 그 과정과 결과,근대 시민의 형성과 대한민국,https://library.yonsei.ac.kr/search/detail/CAT000002088767
1229,해방이후의 한국정치: 그 과정과 결과,"대한민국 만들기, 1945-1987 : 경제 성장과 민주화, 그리고 미국",https://library.yonsei.ac.kr/search/detail/CAT000000810349
1230,해방이후의 한국정치: 그 과정과 결과,한국의 자주적 근대화에 관한 성찰 : 자생적 근대화론과 식민지 근대화론을 넘어서,https://library.yonsei.ac.kr/search/detail/CAT000002048546
1231,해방이후의 한국정치: 그 과정과 결과,소용돌이의 한국정치,https://library.yonsei.ac.kr/search/detail/CAT000000859929
1232,해방이후의 한국정치: 그 과정과 결과,1919 : 대한민국의 첫 번째 봄,https://library.yonsei.ac.kr/search/detail/CAT000001948672
1233,해방이후의 한국정치: 그 과정과 결과,식민지 공공성 : 실체와 은유의 거리,https://library.yonsei.ac.kr/search/detail/CAT000000757683
1234,해방이후의 한국정치: 그 과정과 결과,지배와 저항 : 한국 자유주의의 두 얼굴,https://library.yonsei.ac.kr/search/detail/CAT000000806074
1235,해방이후의 한국정치: 그 과정과 결과,"한국 민주주의, 100년의 혁명 : 1919~2019",https://library.yonsei.ac.kr/search/detail/CAT000001963299
1236,해방이후의 한국정치: 그 과정과 결과,한국헌정사 1948-1987,https://library.yonsei.ac.kr/search/detail/CAT000002014181
1237,해방이후의 한국정치: 그 과정과 결과,식민지의 회색지대 : 한국의 근대성과 식민주의 비판,https://library.yonsei.ac.kr/search/detail/CAT000000021161
1238,해방이후의 한국정치: 그 과정과 결과,근대역사학의 황혼,https://library.yonsei.ac.kr/search/detail/CAT000000765508
1239,해석학(1),Elementary classical analysis,https://library.yonsei.ac.kr/search/detail/CAT000001270730
1240,행정학개론,(새) 행정학 3.0,https://library.yonsei.ac.kr/search/detail/CAT000002093797
1241,헤겔의종교철학과그리스도교,헤겔의 종교철학 입문,https://library.yonsei.ac.kr/search/detail/CAT000002166501
1242,헬레니즘과오리엔탈리즘의공생적기원,역사. 상,https://library.yonsei.ac.kr/search/detail/CAT000000718578
1243,헬레니즘과오리엔탈리즘의공생적기원,일리아스,https://library.yonsei.ac.kr/search/detail/CAT000000190482
1244,헬레니즘과오리엔탈리즘의공생적기원,"Euripides, 5",https://library.yonsei.ac.kr/search/detail/CAT000001362007
1245,헬레니즘과오리엔탈리즘의공생적기원,Three tragedies,https://library.yonsei.ac.kr/search/detail/CAT000001293606
1246,헬레니즘과오리엔탈리즘의공생적기원,소포클레스 비극 전집,https://library.yonsei.ac.kr/search/detail/CAT000000245251
1247,헬레니즘과오리엔탈리즘의공생적기원,The Peloponnesian War,https://library.yonsei.ac.kr/search/detail/CAT000001615886
1248,헬레니즘과오리엔탈리즘의공생적기원,플루타르코스 영웅전,https://library.yonsei.ac.kr/search/detail/CAT000000753614
1249,헬레니즘과오리엔탈리즘의공생적기원,"The complete works of Aristotle : the revised Oxford translation, v. 2",https://library.yonsei.ac.kr/search/detail/CAT000001551484
1250,헬레니즘과오리엔탈리즘의공생적기원,역사. 하,https://library.yonsei.ac.kr/search/detail/CAT000000718580
1251,헬레니즘과오리엔탈리즘의공생적기원,아이스퀼로스 비극전집,https://library.yonsei.ac.kr/search/detail/CAT000000245247
1252,헬레니즘과오리엔탈리즘의공생적기원,에우리피데스 비극 전집. 2,https://library.yonsei.ac.kr/search/detail/CAT000000772150
1253,헬레니즘과오리엔탈리즘의공생적기원,"펠로폰네소스 전쟁사, 하",https://library.yonsei.ac.kr/search/detail/CAT000000380391
1254,헬레니즘과오리엔탈리즘의공생적기원,The Iliad,https://library.yonsei.ac.kr/search/detail/CAT000002092974
1255,헬레니즘과오리엔탈리즘의공생적기원,"펠로폰네소스 전쟁사, 상",https://library.yonsei.ac.kr/search/detail/CAT000000380390
1256,헬레니즘과오리엔탈리즘의공생적기원,오뒷세이아,https://library.yonsei.ac.kr/search/detail/CAT000001760258
1257,헬레니즘과오리엔탈리즘의공생적기원,"Aeschylus, 2",https://library.yonsei.ac.kr/search/detail/CAT000001362410
1258,헬레니즘과오리엔탈리즘의공생적기원,"Euripides, 3",https://library.yonsei.ac.kr/search/detail/CAT000001366281
1259,헬레니즘과오리엔탈리즘의공생적기원,Complete works,https://library.yonsei.ac.kr/search/detail/CAT000001646912
1260,헬레니즘과오리엔탈리즘의공생적기원,플라톤전집. 2,https://library.yonsei.ac.kr/search/detail/CAT000001952588
1261,헬레니즘과오리엔탈리즘의공생적기원,The Odyssey,https://library.yonsei.ac.kr/search/detail/CAT000001976267
1262,헬레니즘과오리엔탈리즘의공생적기원,아리스토텔레스 선집,https://library.yonsei.ac.kr/search/detail/CAT000002151525
1263,헬레니즘과오리엔탈리즘의공생적기원,The histories,https://library.yonsei.ac.kr/search/detail/CAT000001331859
1264,현대 중국의 이해,중국 근현대사 강의,https://library.yonsei.ac.kr/search/detail/CAT000002071438
1265,현대공간디자인분석,Architecture today,https://library.yonsei.ac.kr/search/detail/CAT000001248170
1266,현대공간디자인분석,The annotated arch : a crash course in the history of architecture,https://library.yonsei.ac.kr/search/detail/CAT000001650192
